Pickup_date,zone,borough,counts
2015-03-15,Fort Greene,Brooklyn,387
2015-03-15,Fresh Meadows,Queens,24
2015-03-15,Garment District,Manhattan,415
2015-03-15,Glen Oaks,Queens,9
2015-03-15,Glendale,Queens,49
2015-03-15,Gowanus,Brooklyn,240
2015-03-15,Gramercy,Manhattan,1071
2015-03-15,Gravesend,Brooklyn,21
2015-03-15,Great Kills,Staten Island,1
2015-03-15,Green-Wood Cemetery,Brooklyn,2
2015-03-15,Greenpoint,Brooklyn,780
2015-03-15,Greenwich Village North,Manhattan,1041
2015-03-15,Greenwich Village South,Manhattan,1120
2015-03-15,Hamilton Heights,Manhattan,207
2015-03-15,Hammels/Arverne,Queens,3
2015-03-15,Heartland Village/Todt Hill,Staten Island,3
2015-03-15,Highbridge,Bronx,28
2015-03-15,Highbridge Park,Manhattan,3
2015-03-15,Hillcrest/Pomonok,Queens,79
2015-03-15,Hollis,Queens,11
2015-03-15,Homecrest,Brooklyn,124
2015-03-15,Howard Beach,Queens,19
2015-03-15,Hudson Sq,Manhattan,416
2015-03-15,Hunts Point,Bronx,6
2015-03-15,Inwood,Manhattan,75
2015-03-15,Inwood Hill Park,Manhattan,1
2015-03-15,JFK Airport,Queens,1641
2015-03-15,Jackson Heights,Queens,214
2015-03-15,Jamaica,Queens,78
2015-03-15,Jamaica Estates,Queens,44
2015-03-15,Kensington,Brooklyn,86
2015-03-15,Kew Gardens,Queens,55
2015-03-15,Kew Gardens Hills,Queens,47
2015-03-15,Kingsbridge Heights,Bronx,26
2015-03-15,Kips Bay,Manhattan,598
2015-03-15,LaGuardia Airport,Queens,1178
2015-03-15,Laurelton,Queens,6
2015-03-15,Lenox Hill East,Manhattan,460
2015-03-15,Lenox Hill West,Manhattan,860
2015-03-15,Lincoln Square East,Manhattan,804
2015-03-15,Lincoln Square West,Manhattan,490
2015-03-15,Little Italy/NoLiTa,Manhattan,1113
2015-03-15,Long Island City/Hunters Point,Queens,493
2015-03-15,Long Island City/Queens Plaza,Queens,105
2015-03-15,Longwood,Bronx,10
2015-03-15,Lower East Side,Manhattan,1650
2015-03-15,Madison,Brooklyn,49
2015-03-15,Manhattan Beach,Brooklyn,33
2015-03-15,Manhattan Valley,Manhattan,273
2015-03-15,Manhattanville,Manhattan,101
2015-03-15,Marble Hill,Manhattan,17
2015-03-15,Marine Park/Floyd Bennett Field,Brooklyn,2
2015-03-15,Marine Park/Mill Basin,Brooklyn,57
2015-03-15,Maspeth,Queens,55
2015-03-15,Meatpacking/West Village West,Manhattan,1127
2015-03-15,Melrose South,Bronx,37
2015-03-15,Middle Village,Queens,45
2015-03-15,Midtown Center,Manhattan,1067
2015-03-15,Midtown East,Manhattan,675
2015-03-15,Midtown North,Manhattan,946
2015-03-15,Midtown South,Manhattan,1025
2015-03-15,Midwood,Brooklyn,100
2015-03-15,Morningside Heights,Manhattan,246
2015-03-15,Morrisania/Melrose,Bronx,33
2015-03-15,Mott Haven/Port Morris,Bronx,61
2015-03-15,Mount Hope,Bronx,33
2015-03-15,Murray Hill,Manhattan,1035
2015-03-15,Murray Hill-Queens,Queens,29
2015-03-15,Newark Airport,EWR,1
2015-03-15,North Corona,Queens,21
2015-03-15,Norwood,Bronx,32
2015-03-15,Oakland Gardens,Queens,15
2015-03-15,Ocean Hill,Brooklyn,80
2015-03-15,Ocean Parkway South,Brooklyn,42
2015-03-15,Old Astoria,Queens,163
2015-03-15,Ozone Park,Queens,23
2015-03-15,Park Slope,Brooklyn,837
2015-03-15,Parkchester,Bronx,20
2015-03-15,Pelham Bay,Bronx,12
2015-03-15,Pelham Bay Park,Bronx,1
2015-03-15,Pelham Parkway,Bronx,23
2015-03-15,Penn Station/Madison Sq West,Manhattan,874
2015-03-15,Prospect Heights,Brooklyn,312
2015-03-15,Prospect Park,Brooklyn,36
2015-03-15,Prospect-Lefferts Gardens,Brooklyn,271
2015-03-15,Queens Village,Queens,32
2015-03-15,Queensboro Hill,Queens,30
2015-03-15,Queensbridge/Ravenswood,Queens,27
2015-03-15,Randalls Island,Manhattan,3
2015-03-15,Red Hook,Brooklyn,96
2015-03-15,Rego Park,Queens,55
2015-03-15,Richmond Hill,Queens,71
2015-03-15,Ridgewood,Queens,148
2015-03-15,Riverdale/North Riverdale/Fieldston,Bronx,39
2015-03-15,Rockaway Park,Queens,2
2015-03-15,Roosevelt Island,Manhattan,14
2015-03-15,Rosedale,Queens,12
2015-03-15,Rossville/Woodrow,Staten Island,1
2015-03-15,Saint Albans,Queens,15
2015-03-15,Saint George/New Brighton,Staten Island,1
2015-03-15,Saint Michaels Cemetery/Woodside,Queens,5
2015-03-15,Schuylerville/Edgewater Park,Bronx,34
2015-03-15,Seaport,Manhattan,213
2015-03-15,Sheepshead Bay,Brooklyn,29
2015-03-15,SoHo,Manhattan,933
2015-03-15,Soundview/Bruckner,Bronx,16
2015-03-15,Soundview/Castle Hill,Bronx,22
2015-03-15,South Beach/Dongan Hills,Staten Island,2
2015-03-15,South Jamaica,Queens,19
2015-03-15,South Ozone Park,Queens,64
2015-03-15,South Williamsburg,Brooklyn,42
2015-03-15,Springfield Gardens North,Queens,16
2015-03-15,Springfield Gardens South,Queens,23
2015-03-15,Spuyten Duyvil/Kingsbridge,Bronx,84
2015-03-15,Stapleton,Staten Island,4
2015-03-15,Starrett City,Brooklyn,30
2015-03-15,Steinway,Queens,275
2015-03-15,Stuy Town/Peter Cooper Village,Manhattan,368
2015-03-15,Stuyvesant Heights,Brooklyn,336
2015-03-15,Sunnyside,Queens,318
2015-03-15,Sunset Park East,Brooklyn,47
2015-03-15,Sunset Park West,Brooklyn,139
2015-03-15,Sutton Place/Turtle Bay North,Manhattan,640
2015-03-15,Times Sq/Theatre District,Manhattan,1210
2015-03-15,TriBeCa/Civic Center,Manhattan,1730
2015-03-15,Two Bridges/Seward Park,Manhattan,368
2015-03-15,UN/Turtle Bay South,Manhattan,538
2015-03-15,Union Sq,Manhattan,1367
2015-03-15,University Heights/Morris Heights,Bronx,40
2015-03-15,Upper East Side North,Manhattan,764
2015-03-15,Upper East Side South,Manhattan,884
2015-03-15,Upper West Side North,Manhattan,561
2015-03-15,Upper West Side South,Manhattan,829
2015-03-15,Van Cortlandt Park,Bronx,6
2015-03-15,Van Cortlandt Village,Bronx,43
2015-03-15,Van Nest/Morris Park,Bronx,32
2015-03-15,Washington Heights North,Manhattan,216
2015-03-15,Washington Heights South,Manhattan,225
2015-03-15,West Brighton,Staten Island,1
2015-03-15,West Chelsea/Hudson Yards,Manhattan,982
2015-03-15,West Concourse,Bronx,115
2015-03-15,West Farms/Bronx River,Bronx,24
2015-03-15,West Village,Manhattan,1617
2015-03-15,Westchester Village/Unionport,Bronx,24
2015-03-15,Whitestone,Queens,25
2015-03-15,Williamsbridge/Olinville,Bronx,23
2015-03-15,Williamsburg (North Side),Brooklyn,1207
2015-03-15,Williamsburg (South Side),Brooklyn,780
2015-03-15,Windsor Terrace,Brooklyn,108
2015-03-15,Woodhaven,Queens,74
2015-03-15,Woodlawn/Wakefield,Bronx,18
2015-03-15,Woodside,Queens,142
2015-03-15,World Trade Center,Manhattan,299
2015-03-15,Yorkville East,Manhattan,447
2015-03-15,Yorkville West,Manhattan,600
2015-03-16,Allerton/Pelham Gardens,Bronx,10
2015-03-16,Alphabet City,Manhattan,316
2015-03-16,Arrochar/Fort Wadsworth,Staten Island,4
2015-03-16,Astoria,Queens,291
2015-03-16,Auburndale,Queens,16
2015-03-16,Baisley Park,Queens,34
2015-03-16,Bath Beach,Brooklyn,15
2015-03-16,Battery Park,Manhattan,9
2015-03-16,Battery Park City,Manhattan,527
2015-03-16,Bay Ridge,Brooklyn,104
2015-03-16,Bay Terrace/Fort Totten,Queens,9
2015-03-16,Bayside,Queens,32
2015-03-16,Bedford,Brooklyn,237
2015-03-16,Bedford Park,Bronx,24
2015-03-16,Bellerose,Queens,12
2015-03-16,Belmont,Bronx,20
2015-03-16,Bensonhurst East,Brooklyn,41
2015-03-16,Bensonhurst West,Brooklyn,29
2015-03-16,Bloomfield/Emerson Hill,Staten Island,5
2015-03-16,Bloomingdale,Manhattan,88
2015-03-16,Boerum Hill,Brooklyn,251
2015-03-16,Borough Park,Brooklyn,98
2015-03-16,Briarwood/Jamaica Hills,Queens,46
2015-03-16,Brighton Beach,Brooklyn,15
2015-03-16,Bronx Park,Bronx,1
2015-03-16,Bronxdale,Bronx,9
2015-03-16,Brooklyn Heights,Brooklyn,242
2015-03-16,Brooklyn Navy Yard,Brooklyn,54
2015-03-16,Brownsville,Brooklyn,48
2015-03-16,Bushwick North,Brooklyn,241
2015-03-16,Bushwick South,Brooklyn,340
2015-03-16,Cambria Heights,Queens,6
2015-03-16,Canarsie,Brooklyn,71
2015-03-16,Carroll Gardens,Brooklyn,153
2015-03-16,Central Harlem,Manhattan,240
2015-03-16,Central Harlem North,Manhattan,224
2015-03-16,Central Park,Manhattan,139
2015-03-16,Charleston/Tottenville,Staten Island,1
2015-03-16,Chinatown,Manhattan,161
2015-03-16,City Island,Bronx,2
2015-03-16,Claremont/Bathgate,Bronx,13
2015-03-16,Clinton East,Manhattan,893
2015-03-16,Clinton Hill,Brooklyn,283
2015-03-16,Clinton West,Manhattan,560
2015-03-16,Co-Op City,Bronx,15
2015-03-16,Cobble Hill,Brooklyn,80
2015-03-16,College Point,Queens,9
2015-03-16,Columbia Street,Brooklyn,50
2015-03-16,Coney Island,Brooklyn,9
2015-03-16,Corona,Queens,34
2015-03-16,Country Club,Bronx,2
2015-03-16,Crotona Park East,Bronx,16
2015-03-16,Crown Heights North,Brooklyn,344
2015-03-16,Crown Heights South,Brooklyn,88
2015-03-16,Cypress Hills,Brooklyn,21
2015-03-16,DUMBO/Vinegar Hill,Brooklyn,200
2015-03-16,Douglaston,Queens,13
2015-03-16,Downtown Brooklyn/MetroTech,Brooklyn,196
2015-03-16,Dyker Heights,Brooklyn,21
2015-03-16,East Chelsea,Manhattan,953
2015-03-16,East Concourse/Concourse Village,Bronx,28
2015-03-16,East Elmhurst,Queens,63
2015-03-16,East Flatbush/Farragut,Brooklyn,46
2015-03-16,East Flatbush/Remsen Village,Brooklyn,53
2015-03-16,East Flushing,Queens,12
2015-03-16,East Harlem North,Manhattan,191
2015-03-16,East Harlem South,Manhattan,201
2015-03-16,East New York,Brooklyn,89
2015-03-16,East New York/Pennsylvania Avenue,Brooklyn,28
2015-03-16,East Tremont,Bronx,27
2015-03-16,East Village,Manhattan,1300
2015-03-16,East Williamsburg,Brooklyn,411
2015-03-16,Eastchester,Bronx,12
2015-03-16,Elmhurst,Queens,101
2015-03-16,Elmhurst/Maspeth,Queens,25
2015-03-16,Eltingville/Annadale/Prince's Bay,Staten Island,1
2015-03-16,Erasmus,Brooklyn,39
2015-03-16,Far Rockaway,Queens,4
2015-03-16,Financial District North,Manhattan,619
2015-03-16,Financial District South,Manhattan,264
2015-03-16,Flatbush/Ditmas Park,Brooklyn,164
2015-03-16,Flatiron,Manhattan,753
2015-03-16,Flatlands,Brooklyn,62
2015-03-16,Flushing,Queens,78
2015-03-16,Flushing Meadows-Corona Park,Queens,5
2015-03-16,Fordham South,Bronx,10
2015-03-16,Forest Hills,Queens,157
2015-03-16,Forest Park/Highland Park,Queens,1
2015-03-16,Fort Greene,Brooklyn,299
2015-03-16,Fresh Meadows,Queens,15
2015-03-16,Garment District,Manhattan,763
2015-03-16,Glen Oaks,Queens,6
2015-03-16,Glendale,Queens,32
2015-03-16,Gowanus,Brooklyn,156
2015-03-16,Gramercy,Manhattan,955
2015-03-16,Gravesend,Brooklyn,11
2015-03-16,Great Kills,Staten Island,3
2015-03-16,Green-Wood Cemetery,Brooklyn,1
2015-03-16,Greenpoint,Brooklyn,473
2015-03-16,Greenwich Village North,Manhattan,856
2015-03-16,Greenwich Village South,Manhattan,569
2015-03-16,Grymes Hill/Clifton,Staten Island,2
2015-03-16,Hamilton Heights,Manhattan,133
2015-03-16,Hammels/Arverne,Queens,1
2015-03-16,Heartland Village/Todt Hill,Staten Island,2
2015-03-16,Highbridge,Bronx,22
2015-03-16,Highbridge Park,Manhattan,2
2015-03-16,Hillcrest/Pomonok,Queens,77
2015-03-16,Hollis,Queens,8
2015-03-16,Homecrest,Brooklyn,98
2015-03-16,Howard Beach,Queens,27
2015-03-16,Hudson Sq,Manhattan,537
2015-03-16,Hunts Point,Bronx,19
2015-03-16,Inwood,Manhattan,53
2015-03-16,Inwood Hill Park,Manhattan,7
2015-03-16,JFK Airport,Queens,2497
2015-03-16,Jackson Heights,Queens,155
2015-03-16,Jamaica,Queens,72
2015-03-16,Jamaica Estates,Queens,41
2015-03-16,Kensington,Brooklyn,52
2015-03-16,Kew Gardens,Queens,50
2015-03-16,Kew Gardens Hills,Queens,56
2015-03-16,Kingsbridge Heights,Bronx,22
2015-03-16,Kips Bay,Manhattan,464
2015-03-16,LaGuardia Airport,Queens,1811
2015-03-16,Laurelton,Queens,18
2015-03-16,Lenox Hill East,Manhattan,546
2015-03-16,Lenox Hill West,Manhattan,780
2015-03-16,Lincoln Square East,Manhattan,680
2015-03-16,Lincoln Square West,Manhattan,495
2015-03-16,Little Italy/NoLiTa,Manhattan,868
2015-03-16,Long Island City/Hunters Point,Queens,278
2015-03-16,Long Island City/Queens Plaza,Queens,98
2015-03-16,Longwood,Bronx,7
2015-03-16,Lower East Side,Manhattan,770
2015-03-16,Madison,Brooklyn,37
2015-03-16,Manhattan Beach,Brooklyn,20
2015-03-16,Manhattan Valley,Manhattan,218
2015-03-16,Manhattanville,Manhattan,68
2015-03-16,Marble Hill,Manhattan,7
2015-03-16,Marine Park/Mill Basin,Brooklyn,34
2015-03-16,Mariners Harbor,Staten Island,3
2015-03-16,Maspeth,Queens,76
2015-03-16,Meatpacking/West Village West,Manhattan,836
2015-03-16,Melrose South,Bronx,28
2015-03-16,Middle Village,Queens,52
2015-03-16,Midtown Center,Manhattan,2108
2015-03-16,Midtown East,Manhattan,1250
2015-03-16,Midtown North,Manhattan,1256
2015-03-16,Midtown South,Manhattan,1118
2015-03-16,Midwood,Brooklyn,96
2015-03-16,Morningside Heights,Manhattan,210
2015-03-16,Morrisania/Melrose,Bronx,21
2015-03-16,Mott Haven/Port Morris,Bronx,50
2015-03-16,Mount Hope,Bronx,25
2015-03-16,Murray Hill,Manhattan,1154
2015-03-16,Murray Hill-Queens,Queens,32
2015-03-16,New Dorp/Midland Beach,Staten Island,1
2015-03-16,North Corona,Queens,14
2015-03-16,Norwood,Bronx,24
2015-03-16,Oakland Gardens,Queens,23
2015-03-16,Ocean Hill,Brooklyn,60
2015-03-16,Ocean Parkway South,Brooklyn,45
2015-03-16,Old Astoria,Queens,115
2015-03-16,Ozone Park,Queens,21
2015-03-16,Park Slope,Brooklyn,511
2015-03-16,Parkchester,Bronx,14
2015-03-16,Pelham Bay,Bronx,8
2015-03-16,Pelham Parkway,Bronx,23
2015-03-16,Penn Station/Madison Sq West,Manhattan,676
2015-03-16,Port Richmond,Staten Island,2
2015-03-16,Prospect Heights,Brooklyn,186
2015-03-16,Prospect Park,Brooklyn,13
2015-03-16,Prospect-Lefferts Gardens,Brooklyn,160
2015-03-16,Queens Village,Queens,17
2015-03-16,Queensboro Hill,Queens,23
2015-03-16,Queensbridge/Ravenswood,Queens,17
2015-03-16,Randalls Island,Manhattan,3
2015-03-16,Red Hook,Brooklyn,58
2015-03-16,Rego Park,Queens,44
2015-03-16,Richmond Hill,Queens,52
2015-03-16,Ridgewood,Queens,92
2015-03-16,Riverdale/North Riverdale/Fieldston,Bronx,48
2015-03-16,Rockaway Park,Queens,1
2015-03-16,Roosevelt Island,Manhattan,11
2015-03-16,Rosedale,Queens,13
2015-03-16,Saint Albans,Queens,20
2015-03-16,Saint George/New Brighton,Staten Island,3
2015-03-16,Saint Michaels Cemetery/Woodside,Queens,1
2015-03-16,Schuylerville/Edgewater Park,Bronx,19
2015-03-16,Seaport,Manhattan,176
2015-03-16,Sheepshead Bay,Brooklyn,30
2015-03-16,SoHo,Manhattan,894
2015-03-16,Soundview/Bruckner,Bronx,14
2015-03-16,Soundview/Castle Hill,Bronx,25
2015-03-16,South Beach/Dongan Hills,Staten Island,1
2015-03-16,South Jamaica,Queens,18
2015-03-16,South Ozone Park,Queens,37
2015-03-16,South Williamsburg,Brooklyn,31
2015-03-16,Springfield Gardens North,Queens,11
2015-03-16,Springfield Gardens South,Queens,24
2015-03-16,Spuyten Duyvil/Kingsbridge,Bronx,59
2015-03-16,Stapleton,Staten Island,3
2015-03-16,Starrett City,Brooklyn,7
2015-03-16,Steinway,Queens,166
2015-03-16,Stuy Town/Peter Cooper Village,Manhattan,311
2015-03-16,Stuyvesant Heights,Brooklyn,203
2015-03-16,Sunnyside,Queens,228
2015-03-16,Sunset Park East,Brooklyn,49
2015-03-16,Sunset Park West,Brooklyn,114
2015-03-16,Sutton Place/Turtle Bay North,Manhattan,631
2015-03-16,Times Sq/Theatre District,Manhattan,1252
2015-03-16,TriBeCa/Civic Center,Manhattan,1532
2015-03-16,Two Bridges/Seward Park,Manhattan,245
2015-03-16,UN/Turtle Bay South,Manhattan,564
2015-03-16,Union Sq,Manhattan,1530
2015-03-16,University Heights/Morris Heights,Bronx,29
2015-03-16,Upper East Side North,Manhattan,745
2015-03-16,Upper East Side South,Manhattan,918
2015-03-16,Upper West Side North,Manhattan,516
2015-03-16,Upper West Side South,Manhattan,645
2015-03-16,Van Cortlandt Park,Bronx,4
2015-03-16,Van Cortlandt Village,Bronx,30
2015-03-16,Van Nest/Morris Park,Bronx,29
2015-03-16,Washington Heights North,Manhattan,148
2015-03-16,Washington Heights South,Manhattan,187
2015-03-16,West Brighton,Staten Island,1
2015-03-16,West Chelsea/Hudson Yards,Manhattan,931
2015-03-16,West Concourse,Bronx,28
2015-03-16,West Farms/Bronx River,Bronx,10
2015-03-16,West Village,Manhattan,959
2015-03-16,Westchester Village/Unionport,Bronx,14
2015-03-16,Westerleigh,Staten Island,3
2015-03-16,Whitestone,Queens,23
2015-03-16,Willets Point,Queens,2
2015-03-16,Williamsbridge/Olinville,Bronx,23
2015-03-16,Williamsburg (North Side),Brooklyn,857
2015-03-16,Williamsburg (South Side),Brooklyn,488
2015-03-16,Windsor Terrace,Brooklyn,88
2015-03-16,Woodhaven,Queens,41
2015-03-16,Woodlawn/Wakefield,Bronx,15
2015-03-16,Woodside,Queens,79
2015-03-16,World Trade Center,Manhattan,311
2015-03-16,Yorkville East,Manhattan,413
2015-03-16,Yorkville West,Manhattan,495
2015-03-17,Allerton/Pelham Gardens,Bronx,11
2015-03-17,Alphabet City,Manhattan,361
2015-03-17,Arrochar/Fort Wadsworth,Staten Island,3
2015-03-17,Astoria,Queens,309
2015-03-17,Astoria Park,Queens,1
2015-03-17,Auburndale,Queens,19
2015-03-17,Baisley Park,Queens,37
2015-03-17,Bath Beach,Brooklyn,9
2015-03-17,Battery Park,Manhattan,16
2015-03-17,Battery Park City,Manhattan,724
2015-03-17,Bay Ridge,Brooklyn,156
2015-03-17,Bay Terrace/Fort Totten,Queens,27
2015-03-17,Bayside,Queens,45
2015-03-17,Bedford,Brooklyn,335
2015-03-17,Bedford Park,Bronx,22
2015-03-17,Bellerose,Queens,22
2015-03-17,Belmont,Bronx,28
2015-03-17,Bensonhurst East,Brooklyn,40
2015-03-17,Bensonhurst West,Brooklyn,47
2015-03-17,Bloomfield/Emerson Hill,Staten Island,6
2015-03-17,Bloomingdale,Manhattan,78
2015-03-17,Boerum Hill,Brooklyn,291
2015-03-17,Borough Park,Brooklyn,83
2015-03-17,Briarwood/Jamaica Hills,Queens,56
2015-03-17,Brighton Beach,Brooklyn,15
2015-03-17,Bronx Park,Bronx,2
2015-03-17,Bronxdale,Bronx,13
2015-03-17,Brooklyn Heights,Brooklyn,289
2015-03-17,Brooklyn Navy Yard,Brooklyn,72
2015-03-17,Brownsville,Brooklyn,68
2015-03-17,Bushwick North,Brooklyn,309
2015-03-17,Bushwick South,Brooklyn,383
2015-03-17,Cambria Heights,Queens,16
2015-03-17,Canarsie,Brooklyn,98
2015-03-17,Carroll Gardens,Brooklyn,147
2015-03-17,Central Harlem,Manhattan,260
2015-03-17,Central Harlem North,Manhattan,255
2015-03-17,Central Park,Manhattan,133
2015-03-17,Chinatown,Manhattan,205
2015-03-17,City Island,Bronx,1
2015-03-17,Claremont/Bathgate,Bronx,22
2015-03-17,Clinton East,Manhattan,1130
2015-03-17,Clinton Hill,Brooklyn,320
2015-03-17,Clinton West,Manhattan,657
2015-03-17,Co-Op City,Bronx,17
2015-03-17,Cobble Hill,Brooklyn,93
2015-03-17,College Point,Queens,18
2015-03-17,Columbia Street,Brooklyn,59
2015-03-17,Coney Island,Brooklyn,14
2015-03-17,Corona,Queens,46
2015-03-17,Country Club,Bronx,2
2015-03-17,Crotona Park East,Bronx,17
2015-03-17,Crown Heights North,Brooklyn,438
2015-03-17,Crown Heights South,Brooklyn,112
2015-03-17,Cypress Hills,Brooklyn,32
2015-03-17,DUMBO/Vinegar Hill,Brooklyn,239
2015-03-17,Douglaston,Queens,12
2015-03-17,Downtown Brooklyn/MetroTech,Brooklyn,247
2015-03-17,Dyker Heights,Brooklyn,30
2015-03-17,East Chelsea,Manhattan,1227
2015-03-17,East Concourse/Concourse Village,Bronx,35
2015-03-17,East Elmhurst,Queens,46
2015-03-17,East Flatbush/Farragut,Brooklyn,48
2015-03-17,East Flatbush/Remsen Village,Brooklyn,81
2015-03-17,East Flushing,Queens,13
2015-03-17,East Harlem North,Manhattan,219
2015-03-17,East Harlem South,Manhattan,211
2015-03-17,East New York,Brooklyn,82
2015-03-17,East New York/Pennsylvania Avenue,Brooklyn,22
2015-03-17,East Tremont,Bronx,22
2015-03-17,East Village,Manhattan,1558
2015-03-17,East Williamsburg,Brooklyn,451
2015-03-17,Eastchester,Bronx,12
2015-03-17,Elmhurst,Queens,85
2015-03-17,Elmhurst/Maspeth,Queens,37
2015-03-17,Erasmus,Brooklyn,43
2015-03-17,Far Rockaway,Queens,2
2015-03-17,Financial District North,Manhattan,699
2015-03-17,Financial District South,Manhattan,353
2015-03-17,Flatbush/Ditmas Park,Brooklyn,203
2015-03-17,Flatiron,Manhattan,907
2015-03-17,Flatlands,Brooklyn,76
2015-03-17,Flushing,Queens,80
2015-03-17,Flushing Meadows-Corona Park,Queens,11
2015-03-17,Fordham South,Bronx,10
2015-03-17,Forest Hills,Queens,185
2015-03-17,Fort Greene,Brooklyn,305
2015-03-17,Fresh Meadows,Queens,26
2015-03-17,Freshkills Park,Staten Island,1
2015-03-17,Garment District,Manhattan,1010
2015-03-17,Glen Oaks,Queens,13
2015-03-17,Glendale,Queens,39
2015-03-17,Gowanus,Brooklyn,170
2015-03-17,Gramercy,Manhattan,1097
2015-03-17,Gravesend,Brooklyn,11
2015-03-17,Great Kills,Staten Island,1
2015-03-17,Green-Wood Cemetery,Brooklyn,1
2015-03-17,Greenpoint,Brooklyn,525
2015-03-17,Greenwich Village North,Manhattan,1053
2015-03-17,Greenwich Village South,Manhattan,756
2015-03-17,Hamilton Heights,Manhattan,126
2015-03-17,Hammels/Arverne,Queens,3
2015-03-17,Heartland Village/Todt Hill,Staten Island,3
2015-03-17,Highbridge,Bronx,17
2015-03-17,Highbridge Park,Manhattan,2
2015-03-17,Hillcrest/Pomonok,Queens,106
2015-03-17,Hollis,Queens,7
2015-03-17,Homecrest,Brooklyn,116
2015-03-17,Howard Beach,Queens,21
2015-03-17,Hudson Sq,Manhattan,703
2015-03-17,Hunts Point,Bronx,16
2015-03-17,Inwood,Manhattan,56
2015-03-17,Inwood Hill Park,Manhattan,7
2015-03-17,JFK Airport,Queens,1194
2015-03-17,Jackson Heights,Queens,142
2015-03-17,Jamaica,Queens,64
2015-03-17,Jamaica Estates,Queens,36
2015-03-17,Kensington,Brooklyn,56
2015-03-17,Kew Gardens,Queens,59
2015-03-17,Kew Gardens Hills,Queens,59
2015-03-17,Kingsbridge Heights,Bronx,17
2015-03-17,Kips Bay,Manhattan,510
2015-03-17,LaGuardia Airport,Queens,1198
2015-03-17,Laurelton,Queens,12
2015-03-17,Lenox Hill East,Manhattan,655
2015-03-17,Lenox Hill West,Manhattan,895
2015-03-17,Lincoln Square East,Manhattan,792
2015-03-17,Lincoln Square West,Manhattan,526
2015-03-17,Little Italy/NoLiTa,Manhattan,1169
2015-03-17,Long Island City/Hunters Point,Queens,320
2015-03-17,Long Island City/Queens Plaza,Queens,97
2015-03-17,Longwood,Bronx,13
2015-03-17,Lower East Side,Manhattan,869
2015-03-17,Madison,Brooklyn,46
2015-03-17,Manhattan Beach,Brooklyn,24
2015-03-17,Manhattan Valley,Manhattan,224
2015-03-17,Manhattanville,Manhattan,66
2015-03-17,Marble Hill,Manhattan,14
2015-03-17,Marine Park/Mill Basin,Brooklyn,40
2015-03-17,Maspeth,Queens,81
2015-03-17,Meatpacking/West Village West,Manhattan,1033
2015-03-17,Melrose South,Bronx,17
2015-03-17,Middle Village,Queens,70
2015-03-17,Midtown Center,Manhattan,2497
2015-03-17,Midtown East,Manhattan,1620
